match,inn,bat_team,bowl_team,over,runs,wickets,target,total,last_4
367,2,RR,SRH,15,96,3,127,131,31
367,2,RR,SRH,16,101,3,127,131,24
367,2,RR,SRH,17,108,3,127,131,28
367,2,RR,SRH,18,116,3,127,131,26
367,2,RR,SRH,19,123,4,127,131,27
367,2,RR,SRH,20,131,4,127,131,30
368,2,CSK,MI,1,6,0,183,189,6
368,2,CSK,MI,2,18,0,183,189,18
368,2,CSK,MI,3,29,0,183,189,29
368,2,CSK,MI,4,50,0,183,189,50
368,2,CSK,MI,5,72,0,183,189,66
368,2,CSK,MI,6,90,0,183,189,72
368,2,CSK,MI,7,107,0,183,189,78
368,2,CSK,MI,8,115,2,183,189,65
368,2,CSK,MI,9,121,2,183,189,49
368,2,CSK,MI,10,128,2,183,189,38
368,2,CSK,MI,11,132,2,183,189,25
368,2,CSK,MI,12,143,2,183,189,28
368,2,CSK,MI,13,146,3,183,189,25
368,2,CSK,MI,14,158,3,183,189,30
368,2,CSK,MI,15,168,4,183,189,36
368,2,CSK,MI,16,173,4,183,189,30
368,2,CSK,MI,17,189,4,183,189,43
369,2,SRH,DC,1,3,0,167,163,3
369,2,SRH,DC,2,10,0,167,163,10
369,2,SRH,DC,3,17,0,167,163,17
369,2,SRH,DC,4,20,0,167,163,20
369,2,SRH,DC,5,32,0,167,163,29
369,2,SRH,DC,6,50,0,167,163,40
369,2,SRH,DC,7,53,2,167,163,36
369,2,SRH,DC,8,55,2,167,163,35
369,2,SRH,DC,9,59,2,167,163,27
369,2,SRH,DC,10,69,2,167,163,19
369,2,SRH,DC,11,79,2,167,163,26
369,2,SRH,DC,12,86,2,167,163,31
369,2,SRH,DC,13,90,3,167,163,31
369,2,SRH,DC,14,101,3,167,163,32
369,2,SRH,DC,15,110,3,167,163,31
369,2,SRH,DC,16,120,4,167,163,34
369,2,SRH,DC,17,129,6,167,163,39
369,2,SRH,DC,18,145,6,167,163,44
369,2,SRH,DC,19,158,6,167,163,48
369,2,SRH,DC,20,163,8,167,163,43
370,2,KKR,KXIP,1,8,0,155,159,8
370,2,KKR,KXIP,2,16,0,155,159,16
370,2,KKR,KXIP,3,21,1,155,159,21
370,2,KKR,KXIP,4,26,1,155,159,26
370,2,KKR,KXIP,5,38,2,155,159,30
370,2,KKR,KXIP,6,53,2,155,159,37
370,2,KKR,KXIP,7,60,3,155,159,39
370,2,KKR,KXIP,8,60,5,155,159,34
370,2,KKR,KXIP,9,63,5,155,159,25
370,2,KKR,KXIP,10,68,5,155,159,15
370,2,KKR,KXIP,11,77,5,155,159,17
370,2,KKR,KXIP,12,84,5,155,159,24
370,2,KKR,KXIP,13,103,5,155,159,40
370,2,KKR,KXIP,14,113,5,155,159,45
370,2,KKR,KXIP,15,125,5,155,159,48
370,2,KKR,KXIP,16,139,5,155,159,55
370,2,KKR,KXIP,17,152,5,155,159,49
370,2,KKR,KXIP,18,159,6,155,159,46
371,2,RR,CSK,1,1,0,156,157,1
371,2,RR,CSK,2,8,0,156,157,8
371,2,RR,CSK,3,19,0,156,157,19
371,2,RR,CSK,4,32,0,156,157,32
371,2,RR,CSK,5,42,0,156,157,41
371,2,RR,CSK,6,47,0,156,157,39
371,2,RR,CSK,7,51,0,156,157,32
371,2,RR,CSK,8,57,0,156,157,25
371,2,RR,CSK,9,73,0,156,157,31
371,2,RR,CSK,10,88,0,156,157,41
371,2,RR,CSK,11,94,0,156,157,43
371,2,RR,CSK,12,110,0,156,157,53
371,2,RR,CSK,13,115,0,156,157,42
371,2,RR,CSK,14,128,0,156,157,40
371,2,RR,CSK,15,138,0,156,157,44
371,2,RR,CSK,16,144,0,156,157,34
371,2,RR,CSK,17,147,1,156,157,32
371,2,RR,CSK,18,156,1,156,157,28
371,2,RR,CSK,19,157,2,156,157,19
372,2,RCB,MI,1,4,0,209,191,4
372,2,RCB,MI,2,4,0,209,191,4
372,2,RCB,MI,3,12,0,209,191,12
372,2,RCB,MI,4,16,0,209,191,16
372,2,RCB,MI,5,26,1,209,191,22
372,2,RCB,MI,6,33,1,209,191,29
372,2,RCB,MI,7,37,1,209,191,25
372,2,RCB,MI,8,48,1,209,191,32
372,2,RCB,MI,9,56,2,209,191,30
372,2,RCB,MI,10,60,2,209,191,27
372,2,RCB,MI,11,76,3,209,191,39
372,2,RCB,MI,12,95,3,209,191,47
372,2,RCB,MI,13,119,4,209,191,63
372,2,RCB,MI,14,124,5,209,191,64
372,2,RCB,MI,15,129,6,209,191,53
372,2,RCB,MI,16,144,6,209,191,49
372,2,RCB,MI,17,160,6,209,191,41
372,2,RCB,MI,18,175,6,209,191,51
372,2,RCB,MI,19,182,6,209,191,53
372,2,RCB,MI,20,191,7,209,191,47
373,2,KKR,DC,1,6,0,146,147,6
373,2,KKR,DC,2,13,0,146,147,13
373,2,KKR,DC,3,24,0,146,147,24
373,2,KKR,DC,4,31,0,146,147,31
373,2,KKR,DC,5,35,2,146,147,29
373,2,KKR,DC,6,48,2,146,147,35
373,2,KKR,DC,7,52,2,146,147,28
373,2,KKR,DC,8,62,2,146,147,31
373,2,KKR,DC,9,71,2,146,147,36
373,2,KKR,DC,10,79,3,146,147,31
373,2,KKR,DC,11,88,3,146,147,36
373,2,KKR,DC,12,96,3,146,147,34
373,2,KKR,DC,13,102,3,146,147,31
373,2,KKR,DC,14,111,3,146,147,32
373,2,KKR,DC,15,119,3,146,147,31
373,2,KKR,DC,16,131,3,146,147,35
373,2,KKR,DC,17,136,3,146,147,34
373,2,KKR,DC,18,145,4,146,147,34
373,2,KKR,DC,19,147,4,146,147,28
374,2,KXIP,RR,1,2,0,191,101,2
374,2,KXIP,RR,2,3,1,191,101,3
374,2,KXIP,RR,3,12,1,191,101,12
374,2,KXIP,RR,4,25,1,191,101,25
374,2,KXIP,RR,5,33,1,191,101,31
374,2,KXIP,RR,6,40,1,191,101,37
374,2,KXIP,RR,7,47,2,191,101,35
374,2,KXIP,RR,8,54,2,191,101,29
374,2,KXIP,RR,9,61,3,191,101,28
374,2,KXIP,RR,10,67,3,191,101,27
374,2,KXIP,RR,11,84,3,191,101,37
374,2,KXIP,RR,12,87,3,191,101,33
374,2,KXIP,RR,13,100,3,191,101,39
374,2,KXIP,RR,14,114,3,191,101,47
374,2,KXIP,RR,15,120,4,191,101,36
374,2,KXIP,RR,16,138,4,191,101,51
374,2,KXIP,RR,17,152,5,191,101,52
374,2,KXIP,RR,18,167,6,191,101,53
374,2,KXIP,RR,19,178,6,191,101,58
374,2,KXIP,RR,20,191,6,191,101,53
374,2,KKR,SRH,1,5,0,176,101,5
374,2,KKR,SRH,2,16,0,176,101,16
374,2,KKR,SRH,3,24,0,176,101,24
374,2,KKR,SRH,4,35,1,176,101,35
374,2,KKR,SRH,5,40,1,176,101,35
374,2,KKR,SRH,6,49,2,176,101,33
374,2,KKR,SRH,7,60,2,176,101,36
374,2,KKR,SRH,8,74,2,176,101,39
374,2,KKR,SRH,9,81,3,176,101,41
374,2,KKR,SRH,10,86,3,176,101,37
374,2,KKR,SRH,11,93,3,176,101,33
374,2,KKR,SRH,12,101,4,176,101,27
375,2,RCB,CSK,1,8,0,181,154,8
375,2,RCB,CSK,2,12,0,181,154,12
375,2,RCB,CSK,3,31,0,181,154,31
375,2,RCB,CSK,4,33,2,181,154,33
375,2,RCB,CSK,5,34,2,181,154,26
375,2,RCB,CSK,6,38,2,181,154,26
375,2,RCB,CSK,7,44,2,181,154,13
375,2,RCB,CSK,8,61,2,181,154,28
375,2,RCB,CSK,9,62,3,181,154,28
375,2,RCB,CSK,10,75,3,181,154,37
375,2,RCB,CSK,11,84,3,181,154,40
375,2,RCB,CSK,12,86,4,181,154,25
375,2,RCB,CSK,13,89,4,181,154,27
375,2,RCB,CSK,14,99,5,181,154,24
375,2,RCB,CSK,15,111,5,181,154,27
375,2,RCB,CSK,16,123,5,181,154,37
375,2,RCB,CSK,17,124,7,181,154,35
375,2,RCB,CSK,18,134,7,181,154,35
375,2,RCB,CSK,19,147,7,181,154,36
375,2,RCB,CSK,20,154,8,181,154,31
376,2,MI,DC,1,7,0,190,153,7
376,2,MI,DC,2,11,0,190,153,11
376,2,MI,DC,3,21,0,190,153,21
376,2,MI,DC,4,35,0,190,153,35
376,2,MI,DC,5,38,1,190,153,31
376,2,MI,DC,6,48,2,190,153,37
376,2,MI,DC,7,59,2,190,153,38
376,2,MI,DC,8,64,2,190,153,29
376,2,MI,DC,9,72,3,190,153,34
376,2,MI,DC,10,81,3,190,153,33
376,2,MI,DC,11,84,4,190,153,25
376,2,MI,DC,12,89,4,190,153,25
376,2,MI,DC,13,100,4,190,153,28
376,2,MI,DC,14,115,4,190,153,34
376,2,MI,DC,15,120,4,190,153,36
376,2,MI,DC,16,131,5,190,153,42
376,2,MI,DC,17,135,8,190,153,35
376,2,MI,DC,18,144,8,190,153,29
376,2,MI,DC,19,148,8,190,153,28
376,2,MI,DC,20,153,9,190,153,22
377,2,RCB,RR,1,4,0,130,134,4
377,2,RCB,RR,2,13,0,130,134,13
377,2,RCB,RR,3,28,0,130,134,28
377,2,RCB,RR,4,36,0,130,134,36
377,2,RCB,RR,5,37,1,130,134,33
377,2,RCB,RR,6,49,1,130,134,36
377,2,RCB,RR,7,60,1,130,134,32
377,2,RCB,RR,8,66,1,130,134,30
377,2,RCB,RR,9,76,1,130,134,39
377,2,RCB,RR,10,83,1,130,134,34
377,2,RCB,RR,11,88,1,130,134,28
377,2,RCB,RR,12,93,1,130,134,27
377,2,RCB,RR,13,98,1,130,134,22
377,2,RCB,RR,14,114,1,130,134,31
377,2,RCB,RR,15,124,1,130,134,36
377,2,RCB,RR,16,130,1,130,134,37
377,2,RCB,RR,17,134,1,130,134,36
378,2,SRH,MI,1,9,0,157,137,9
378,2,SRH,MI,2,14,0,157,137,14
378,2,SRH,MI,3,21,0,157,137,21
378,2,SRH,MI,4,39,0,157,137,39
378,2,SRH,MI,5,45,1,157,137,36
378,2,SRH,MI,6,52,2,157,137,38
378,2,SRH,MI,7,57,2,157,137,36
378,2,SRH,MI,8,64,2,157,137,25
378,2,SRH,MI,9,68,3,157,137,23
378,2,SRH,MI,10,74,3,157,137,22
378,2,SRH,MI,11,77,3,157,137,20
378,2,SRH,MI,12,81,3,157,137,17
378,2,SRH,MI,13,94,3,157,137,26
378,2,SRH,MI,14,99,3,157,137,25
378,2,SRH,MI,15,104,4,157,137,27
378,2,SRH,MI,16,114,4,157,137,33
378,2,SRH,MI,17,124,4,157,137,30
378,2,SRH,MI,18,127,5,157,137,28
378,2,SRH,MI,19,128,8,157,137,24
378,2,SRH,MI,20,137,8,157,137,23
379,2,KXIP,CSK,1,4,1,192,95,4
379,2,KXIP,CSK,2,8,1,192,95,8
379,2,KXIP,CSK,3,21,1,192,95,21
379,2,KXIP,CSK,4,28,1,192,95,28
379,2,KXIP,CSK,5,35,1,192,95,31
379,2,KXIP,CSK,6,39,2,192,95,31
379,2,KXIP,CSK,7,42,3,192,95,21
379,2,KXIP,CSK,8,48,3,192,95,20
379,2,KXIP,CSK,9,55,4,192,95,20
379,2,KXIP,CSK,10,57,5,192,95,18
379,2,KXIP,CSK,11,66,5,192,95,24
379,2,KXIP,CSK,12,68,6,192,95,20
379,2,KXIP,CSK,13,72,7,192,95,17
379,2,KXIP,CSK,14,74,7,192,95,17
379,2,KXIP,CSK,15,79,7,192,95,13
379,2,KXIP,CSK,16,83,7,192,95,15
379,2,KXIP,CSK,17,89,7,192,95,17
379,2,KXIP,CSK,18,90,8,192,95,16
379,2,KXIP,CSK,19,94,8,192,95,15
379,2,KXIP,CSK,20,95,9,192,95,12
380,2,RCB,DC,1,4,0,95,99,4
380,2,RCB,DC,2,18,0,95,99,18
380,2,RCB,DC,3,24,0,95,99,24
380,2,RCB,DC,4,32,0,95,99,32
380,2,RCB,DC,5,43,0,95,99,39
380,2,RCB,DC,6,50,0,95,99,32
380,2,RCB,DC,7,61,0,95,99,37
380,2,RCB,DC,8,73,0,95,99,41
380,2,RCB,DC,9,87,0,95,99,44
380,2,RCB,DC,10,90,0,95,99,40
380,2,RCB,DC,11,99,0,95,99,38
381,2,KXIP,SRH,1,4,0,150,130,4
381,2,KXIP,SRH,2,9,0,150,130,9
381,2,KXIP,SRH,3,13,1,150,130,13
381,2,KXIP,SRH,4,17,2,150,130,17
381,2,KXIP,SRH,5,21,2,150,130,17
381,2,KXIP,SRH,6,36,2,150,130,27
381,2,KXIP,SRH,7,42,2,150,130,29
381,2,KXIP,SRH,8,48,3,150,130,31
381,2,KXIP,SRH,9,56,4,150,130,35
381,2,KXIP,SRH,10,61,4,150,130,25
381,2,KXIP,SRH,11,65,4,150,130,23
381,2,KXIP,SRH,12,71,4,150,130,23
381,2,KXIP,SRH,13,75,5,150,130,19
381,2,KXIP,SRH,14,79,5,150,130,18
381,2,KXIP,SRH,15,93,5,150,130,28
381,2,KXIP,SRH,16,105,5,150,130,34
381,2,KXIP,SRH,17,116,5,150,130,41
381,2,KXIP,SRH,18,123,7,150,130,44
381,2,KXIP,SRH,19,126,8,150,130,33
381,2,KXIP,SRH,20,130,9,150,130,25
382,2,DC,KKR,1,4,0,171,158,4
382,2,DC,KKR,2,11,0,171,158,11
382,2,DC,KKR,3,15,0,171,158,15
382,2,DC,KKR,4,24,0,171,158,24
382,2,DC,KKR,5,34,0,171,158,30
382,2,DC,KKR,6,36,0,171,158,25
382,2,DC,KKR,7,38,0,171,158,23
382,2,DC,KKR,8,51,0,171,158,27
382,2,DC,KKR,9,54,0,171,158,20
382,2,DC,KKR,10,64,1,171,158,28
382,2,DC,KKR,11,71,2,171,158,33
382,2,DC,KKR,12,85,2,171,158,34
382,2,DC,KKR,13,95,2,171,158,41
382,2,DC,KKR,14,97,4,171,158,33
382,2,DC,KKR,15,106,4,171,158,35
382,2,DC,KKR,16,113,5,171,158,28
382,2,DC,KKR,17,130,5,171,158,35
382,2,DC,KKR,18,137,5,171,158,40
382,2,DC,KKR,19,143,6,171,158,37
382,2,DC,KKR,20,158,6,171,158,45
383,2,KKR,CSK,1,5,1,334,132,5
383,2,KKR,CSK,2,15,1,334,132,15
383,2,KKR,CSK,3,28,1,334,132,28
383,2,KKR,CSK,4,42,1,334,132,42
383,2,KKR,CSK,5,52,1,334,132,47
383,2,KKR,CSK,6,54,2,334,132,39
383,2,KKR,CSK,7,61,2,334,132,33
383,2,KKR,CSK,8,64,3,334,132,22
383,2,KKR,CSK,9,67,3,334,132,15
383,2,KKR,CSK,10,70,3,334,132,16
383,2,KKR,CSK,11,71,3,334,132,10
383,2,KKR,CSK,12,76,3,334,132,12
383,2,KKR,CSK,13,80,4,334,132,13
383,2,KKR,CSK,14,84,4,334,132,14
383,2,KKR,CSK,15,90,4,334,132,19
383,2,KKR,CSK,16,95,5,334,132,19
383,2,KKR,CSK,17,101,6,334,132,21
383,2,KKR,CSK,18,105,8,334,132,21
383,2,KKR,CSK,19,118,9,334,132,28
383,2,KKR,CSK,20,132,9,334,132,37
384,2,DC,KXIP,1,2,0,118,119,2
384,2,DC,KXIP,2,21,0,118,119,21
384,2,DC,KXIP,3,23,0,118,119,23
384,2,DC,KXIP,4,26,0,118,119,26
384,2,DC,KXIP,5,33,0,118,119,31
384,2,DC,KXIP,6,41,0,118,119,20
384,2,DC,KXIP,7,50,0,118,119,27
384,2,DC,KXIP,8,55,0,118,119,29
384,2,DC,KXIP,9,64,0,118,119,31
384,2,DC,KXIP,10,75,0,118,119,34
384,2,DC,KXIP,11,88,0,118,119,38
384,2,DC,KXIP,12,101,0,118,119,46
384,2,DC,KXIP,13,112,1,118,119,48
384,2,DC,KXIP,14,119,1,118,119,44
385,2,RR,MI,1,9,0,187,179,9
385,2,RR,MI,2,18,0,187,179,18
385,2,RR,MI,3,30,0,187,179,30
385,2,RR,MI,4,39,1,187,179,39
385,2,RR,MI,5,49,1,187,179,40
385,2,RR,MI,6,55,1,187,179,37
385,2,RR,MI,7,62,1,187,179,32
385,2,RR,MI,8,71,1,187,179,32
385,2,RR,MI,9,82,2,187,179,33
385,2,RR,MI,10,87,2,187,179,32
385,2,RR,MI,11,98,2,187,179,36
385,2,RR,MI,12,109,2,187,179,38
385,2,RR,MI,13,115,2,187,179,33
385,2,RR,MI,14,124,2,187,179,37
385,2,RR,MI,15,127,3,187,179,29
385,2,RR,MI,16,140,3,187,179,31
385,2,RR,MI,17,154,3,187,179,39
385,2,RR,MI,18,162,5,187,179,38
385,2,RR,MI,19,168,6,187,179,41
385,2,RR,MI,20,179,7,187,179,39
386,2,RCB,KKR,1,4,0,111,115,4
386,2,RCB,KKR,2,22,0,111,115,22
386,2,RCB,KKR,3,36,0,111,115,36
386,2,RCB,KKR,4,49,1,111,115,49
386,2,RCB,KKR,5,52,2,111,115,48
386,2,RCB,KKR,6,62,2,111,115,40
386,2,RCB,KKR,7,80,2,111,115,44
386,2,RCB,KKR,8,87,3,111,115,38
386,2,RCB,KKR,9,100,3,111,115,48
386,2,RCB,KKR,10,115,3,111,115,53
387,2,CSK,SRH,1,13,0,192,170,13
387,2,CSK,SRH,2,14,1,192,170,14
387,2,CSK,SRH,3,22,1,192,170,22
387,2,CSK,SRH,4,37,1,192,170,37
387,2,CSK,SRH,5,48,1,192,170,35
387,2,CSK,SRH,6,54,2,192,170,40
387,2,CSK,SRH,7,64,2,192,170,42
387,2,CSK,SRH,8,71,3,192,170,34
387,2,CSK,SRH,9,81,3,192,170,33
387,2,CSK,SRH,10,87,3,192,170,33
387,2,CSK,SRH,11,99,3,192,170,35
387,2,CSK,SRH,12,110,3,192,170,39
387,2,CSK,SRH,13,115,5,192,170,34
387,2,CSK,SRH,14,116,5,192,170,29
387,2,CSK,SRH,15,130,5,192,170,31
387,2,CSK,SRH,16,136,5,192,170,26
387,2,CSK,SRH,17,144,6,192,170,29
387,2,CSK,SRH,18,155,6,192,170,39
387,2,CSK,SRH,19,164,6,192,170,34
387,2,CSK,SRH,20,170,6,192,170,34
388,2,KXIP,MI,1,9,0,172,149,9
388,2,KXIP,MI,2,16,1,172,149,16
388,2,KXIP,MI,3,28,1,172,149,28
388,2,KXIP,MI,4,33,1,172,149,33
388,2,KXIP,MI,5,42,2,172,149,33
388,2,KXIP,MI,6,45,2,172,149,29
388,2,KXIP,MI,7,50,2,172,149,22
388,2,KXIP,MI,8,58,2,172,149,25
388,2,KXIP,MI,9,69,2,172,149,27
388,2,KXIP,MI,10,73,2,172,149,28
388,2,KXIP,MI,11,82,2,172,149,32
388,2,KXIP,MI,12,90,3,172,149,32
388,2,KXIP,MI,13,97,3,172,149,28
388,2,KXIP,MI,14,105,3,172,149,32
388,2,KXIP,MI,15,113,3,172,149,31
388,2,KXIP,MI,16,118,3,172,149,28
388,2,KXIP,MI,17,124,4,172,149,27
388,2,KXIP,MI,18,129,4,172,149,24
388,2,KXIP,MI,19,140,6,172,149,27
388,2,KXIP,MI,20,149,7,172,149,31
389,2,DC,RR,1,6,0,189,175,6
389,2,DC,RR,2,14,0,189,175,14
389,2,DC,RR,3,31,1,189,175,31
389,2,DC,RR,4,32,1,189,175,32
389,2,DC,RR,5,41,2,189,175,35
389,2,DC,RR,6,55,2,189,175,41
389,2,DC,RR,7,58,2,189,175,27
389,2,DC,RR,8,59,2,189,175,27
389,2,DC,RR,9,66,3,189,175,25
389,2,DC,RR,10,67,3,189,175,12
389,2,DC,RR,11,72,3,189,175,14
389,2,DC,RR,12,87,3,189,175,28
389,2,DC,RR,13,101,3,189,175,35
389,2,DC,RR,14,111,4,189,175,44
389,2,DC,RR,15,120,4,189,175,48
389,2,DC,RR,16,126,5,189,175,39
389,2,DC,RR,17,138,5,189,175,37
389,2,DC,RR,18,145,6,189,175,34
389,2,DC,RR,19,160,7,189,175,40
389,2,DC,RR,20,175,7,189,175,49
390,2,RCB,CSK,1,4,0,148,124,4
390,2,RCB,CSK,2,10,0,148,124,10
390,2,RCB,CSK,3,18,1,148,124,18
390,2,RCB,CSK,4,25,1,148,124,25
390,2,RCB,CSK,5,34,2,148,124,30
390,2,RCB,CSK,6,42,3,148,124,32
390,2,RCB,CSK,7,49,3,148,124,31
390,2,RCB,CSK,8,56,3,148,124,31
390,2,RCB,CSK,9,65,3,148,124,31
390,2,RCB,CSK,10,71,3,148,124,29
390,2,RCB,CSK,11,73,3,148,124,24
390,2,RCB,CSK,12,86,3,148,124,30
390,2,RCB,CSK,13,93,3,148,124,28
390,2,RCB,CSK,14,97,4,148,124,26
390,2,RCB,CSK,15,100,5,148,124,27
390,2,RCB,CSK,16,109,5,148,124,23
390,2,RCB,CSK,17,112,7,148,124,19
390,2,RCB,CSK,18,117,7,148,124,20
390,2,RCB,CSK,19,124,8,148,124,24
390,2,RCB,CSK,20,124,10,148,124,15
391,2,SRH,KKR,1,6,2,167,132,6
391,2,SRH,KKR,2,15,2,167,132,15
391,2,SRH,KKR,3,23,2,167,132,23
391,2,SRH,KKR,4,26,2,167,132,26
391,2,SRH,KKR,5,29,3,167,132,23
391,2,SRH,KKR,6,33,3,167,132,18
391,2,SRH,KKR,7,52,3,167,132,29
391,2,SRH,KKR,8,55,3,167,132,29
391,2,SRH,KKR,9,59,4,167,132,30
391,2,SRH,KKR,10,63,4,167,132,30
391,2,SRH,KKR,11,66,4,167,132,14
391,2,SRH,KKR,12,69,6,167,132,14
391,2,SRH,KKR,13,75,6,167,132,16
391,2,SRH,KKR,14,81,6,167,132,18
391,2,SRH,KKR,15,88,7,167,132,22
391,2,SRH,KKR,16,92,7,167,132,23
391,2,SRH,KKR,17,96,7,167,132,21
391,2,SRH,KKR,18,117,8,167,132,36
391,2,SRH,KKR,19,131,8,167,132,43
391,2,SRH,KKR,20,132,9,167,132,40
392,2,MI,DC,1,8,1,152,153,8
392,2,MI,DC,2,8,2,152,153,8
392,2,MI,DC,3,14,2,152,153,14
392,2,MI,DC,4,25,2,152,153,25
392,2,MI,DC,5,36,3,152,153,28
392,2,MI,DC,6,41,4,152,153,33
392,2,MI,DC,7,46,4,152,153,32
392,2,MI,DC,8,50,4,152,153,25
392,2,MI,DC,9,57,4,152,153,21
392,2,MI,DC,10,61,4,152,153,20
392,2,MI,DC,11,65,4,152,153,19
392,2,MI,DC,12,77,4,152,153,27
392,2,MI,DC,13,85,4,152,153,28
392,2,MI,DC,14,91,4,152,153,30
392,2,MI,DC,15,99,4,152,153,34
392,2,MI,DC,16,110,5,152,153,33
392,2,MI,DC,17,121,5,152,153,36
392,2,MI,DC,18,131,5,152,153,40
392,2,MI,DC,19,145,5,152,153,46
392,2,MI,DC,20,153,5,152,153,43
393,2,KXIP,RCB,1,11,1,226,88,11
393,2,KXIP,RCB,2,19,1,226,88,19
393,2,KXIP,RCB,3,20,2,226,88,20
393,2,KXIP,RCB,4,25,3,226,88,25
393,2,KXIP,RCB,5,29,3,226,88,18
393,2,KXIP,RCB,6,34,5,226,88,15
393,2,KXIP,RCB,7,39,5,226,88,19
393,2,KXIP,RCB,8,48,6,226,88,23
393,2,KXIP,RCB,9,51,8,226,88,22
393,2,KXIP,RCB,10,63,8,226,88,29
393,2,KXIP,RCB,11,65,9,226,88,26
393,2,KXIP,RCB,12,78,9,226,88,30
393,2,KXIP,RCB,13,82,9,226,88,31
393,2,KXIP,RCB,14,88,10,226,88,25
394,2,RR,SRH,1,8,1,201,194,8
394,2,RR,SRH,2,12,1,201,194,12
394,2,RR,SRH,3,21,1,201,194,21
394,2,RR,SRH,4,30,2,201,194,30
394,2,RR,SRH,5,35,2,201,194,27
394,2,RR,SRH,6,36,2,201,194,24
394,2,RR,SRH,7,42,2,201,194,21
394,2,RR,SRH,8,47,3,201,194,17
394,2,RR,SRH,9,53,3,201,194,18
394,2,RR,SRH,10,68,3,201,194,32
394,2,RR,SRH,11,77,4,201,194,35
394,2,RR,SRH,12,93,4,201,194,46
394,2,RR,SRH,13,107,4,201,194,54
394,2,RR,SRH,14,117,4,201,194,49
394,2,RR,SRH,15,126,5,201,194,49
394,2,RR,SRH,16,135,5,201,194,42
394,2,RR,SRH,17,145,5,201,194,38
394,2,RR,SRH,18,162,7,201,194,45
394,2,RR,SRH,19,184,7,201,194,58
394,2,RR,SRH,20,194,7,201,194,59
395,2,MI,CSK,1,3,0,158,159,3
395,2,MI,CSK,2,10,0,158,159,10
395,2,MI,CSK,3,23,0,158,159,23
395,2,MI,CSK,4,35,0,158,159,35
395,2,MI,CSK,5,50,0,158,159,47
395,2,MI,CSK,6,61,0,158,159,51
395,2,MI,CSK,7,67,0,158,159,44
395,2,MI,CSK,8,73,0,158,159,38
395,2,MI,CSK,9,75,0,158,159,25
395,2,MI,CSK,10,84,0,158,159,23
395,2,MI,CSK,11,85,2,158,159,18
395,2,MI,CSK,12,86,3,158,159,13
395,2,MI,CSK,13,91,3,158,159,16
395,2,MI,CSK,14,94,3,158,159,10
395,2,MI,CSK,15,101,3,158,159,16
395,2,MI,CSK,16,108,3,158,159,22
395,2,MI,CSK,17,125,3,158,159,34
395,2,MI,CSK,18,129,4,158,159,35
395,2,MI,CSK,19,154,4,158,159,53
395,2,MI,CSK,20,159,4,158,159,51
396,2,KKR,KXIP,1,5,0,183,184,5
396,2,KKR,KXIP,2,15,0,183,184,15
396,2,KKR,KXIP,3,25,0,183,184,25
396,2,KKR,KXIP,4,40,1,183,184,40
396,2,KKR,KXIP,5,55,1,183,184,50
396,2,KKR,KXIP,6,57,1,183,184,42
396,2,KKR,KXIP,7,61,1,183,184,36
396,2,KKR,KXIP,8,66,2,183,184,26
396,2,KKR,KXIP,9,69,3,183,184,14
396,2,KKR,KXIP,10,74,3,183,184,17
396,2,KKR,KXIP,11,84,4,183,184,23
396,2,KKR,KXIP,12,86,4,183,184,20
396,2,KKR,KXIP,13,102,4,183,184,33
396,2,KKR,KXIP,14,126,4,183,184,52
396,2,KKR,KXIP,15,136,5,183,184,52
396,2,KKR,KXIP,16,155,5,183,184,69
396,2,KKR,KXIP,17,160,6,183,184,58
396,2,KKR,KXIP,18,171,7,183,184,45
396,2,KKR,KXIP,19,176,7,183,184,40
396,2,KKR,KXIP,20,184,9,183,184,29
397,2,DC,SRH,1,5,0,163,157,5
397,2,DC,SRH,2,13,0,163,157,13
397,2,DC,SRH,3,15,1,163,157,15
397,2,DC,SRH,4,21,1,163,157,21
397,2,DC,SRH,5,34,1,163,157,29
397,2,DC,SRH,6,49,1,163,157,36
397,2,DC,SRH,7,56,1,163,157,41
397,2,DC,SRH,8,60,1,163,157,39
397,2,DC,SRH,9,62,2,163,157,28
397,2,DC,SRH,10,65,3,163,157,16
397,2,DC,SRH,11,66,4,163,157,10
397,2,DC,SRH,12,73,4,163,157,13
397,2,DC,SRH,13,82,4,163,157,20
397,2,DC,SRH,14,97,4,163,157,32
397,2,DC,SRH,15,104,4,163,157,38
397,2,DC,SRH,16,126,4,163,157,53
397,2,DC,SRH,17,135,4,163,157,53
397,2,DC,SRH,18,142,4,163,157,45
397,2,DC,SRH,19,148,4,163,157,44
397,2,DC,SRH,20,157,4,163,157,31
398,2,MI,RCB,1,9,0,235,196,9
398,2,MI,RCB,2,11,0,235,196,11
398,2,MI,RCB,3,25,0,235,196,25
398,2,MI,RCB,4,29,1,235,196,29
398,2,MI,RCB,5,35,1,235,196,26
398,2,MI,RCB,6,45,1,235,196,34
398,2,MI,RCB,7,58,1,235,196,33
398,2,MI,RCB,8,63,1,235,196,34
398,2,MI,RCB,9,66,2,235,196,31
398,2,MI,RCB,10,83,2,235,196,38
398,2,MI,RCB,11,97,2,235,196,39
398,2,MI,RCB,12,113,2,235,196,50
398,2,MI,RCB,13,125,2,235,196,59
398,2,MI,RCB,14,129,2,235,196,46
398,2,MI,RCB,15,135,3,235,196,38
398,2,MI,RCB,16,151,4,235,196,38
398,2,MI,RCB,17,166,4,235,196,41
398,2,MI,RCB,18,176,5,235,196,47
