match,inn,bat_team,bowl_team,over,runs,wickets,total,last_4
117,1,KXIP,DC,20,142,9,142,28
118,1,RCB,KKR,1,5,0,135,5
118,1,RCB,KKR,2,11,0,135,11
118,1,RCB,KKR,3,15,1,135,15
118,1,RCB,KKR,4,16,1,135,16
118,1,RCB,KKR,5,18,2,135,13
118,1,RCB,KKR,6,24,3,135,13
118,1,RCB,KKR,7,35,3,135,20
118,1,RCB,KKR,8,44,4,135,28
118,1,RCB,KKR,9,53,4,135,35
118,1,RCB,KKR,10,57,4,135,33
118,1,RCB,KKR,11,64,4,135,29
118,1,RCB,KKR,12,73,4,135,29
118,1,RCB,KKR,13,78,5,135,25
118,1,RCB,KKR,14,85,5,135,28
118,1,RCB,KKR,15,89,5,135,25
118,1,RCB,KKR,16,97,5,135,24
118,1,RCB,KKR,17,106,5,135,28
118,1,RCB,KKR,18,112,7,135,27
118,1,RCB,KKR,19,121,7,135,32
118,1,RCB,KKR,20,135,7,135,38
119,1,RR,DC,1,14,0,141,14
119,1,RR,DC,2,15,1,141,15
119,1,RR,DC,3,25,1,141,25
119,1,RR,DC,4,31,1,141,31
119,1,RR,DC,5,45,2,141,31
119,1,RR,DC,6,47,3,141,32
119,1,RR,DC,7,49,3,141,24
119,1,RR,DC,8,50,3,141,19
119,1,RR,DC,9,54,4,141,9
119,1,RR,DC,10,57,4,141,10
119,1,RR,DC,11,64,4,141,15
119,1,RR,DC,12,73,4,141,23
119,1,RR,DC,13,79,4,141,25
119,1,RR,DC,14,84,4,141,27
119,1,RR,DC,15,91,4,141,27
119,1,RR,DC,16,108,4,141,35
119,1,RR,DC,17,114,5,141,35
119,1,RR,DC,18,121,6,141,37
119,1,RR,DC,19,128,6,141,37
119,1,RR,DC,20,141,6,141,33
120,1,KXIP,RCB,1,1,0,203,1
120,1,KXIP,RCB,2,10,0,203,10
120,1,KXIP,RCB,3,18,0,203,18
120,1,KXIP,RCB,4,26,0,203,26
120,1,KXIP,RCB,5,35,0,203,34
120,1,KXIP,RCB,6,50,0,203,40
120,1,KXIP,RCB,7,55,0,203,37
120,1,KXIP,RCB,8,60,0,203,34
120,1,KXIP,RCB,9,73,0,203,38
120,1,KXIP,RCB,10,87,0,203,37
120,1,KXIP,RCB,11,96,0,203,41
120,1,KXIP,RCB,12,104,0,203,44
120,1,KXIP,RCB,13,119,0,203,46
120,1,KXIP,RCB,14,129,0,203,42
120,1,KXIP,RCB,15,133,1,203,37
120,1,KXIP,RCB,16,142,2,203,38
120,1,KXIP,RCB,17,156,2,203,37
120,1,KXIP,RCB,18,172,2,203,43
120,1,KXIP,RCB,19,184,2,203,51
120,1,KXIP,RCB,20,203,3,203,61
121,1,CSK,KKR,1,1,0,164,1
121,1,CSK,KKR,2,10,0,164,10
121,1,CSK,KKR,3,16,0,164,16
121,1,CSK,KKR,4,18,1,164,18
121,1,CSK,KKR,5,22,1,164,21
121,1,CSK,KKR,6,31,1,164,21
121,1,CSK,KKR,7,41,1,164,25
121,1,CSK,KKR,8,48,1,164,30
121,1,CSK,KKR,9,55,2,164,33
121,1,CSK,KKR,10,59,3,164,28
121,1,CSK,KKR,11,64,3,164,23
121,1,CSK,KKR,12,68,3,164,20
121,1,CSK,KKR,13,77,3,164,22
121,1,CSK,KKR,14,81,3,164,22
121,1,CSK,KKR,15,96,3,164,32
121,1,CSK,KKR,16,103,3,164,35
121,1,CSK,KKR,17,115,3,164,38
121,1,CSK,KKR,18,131,3,164,50
121,1,CSK,KKR,19,148,3,164,52
121,1,CSK,KKR,20,164,3,164,61
122,1,MI,DC,1,12,0,218,12
122,1,MI,DC,2,22,0,218,22
122,1,MI,DC,3,29,0,218,29
122,1,MI,DC,4,46,1,218,46
122,1,MI,DC,5,56,1,218,44
122,1,MI,DC,6,67,1,218,45
122,1,MI,DC,7,80,2,218,51
122,1,MI,DC,8,88,2,218,42
122,1,MI,DC,9,98,2,218,42
122,1,MI,DC,10,112,2,218,45
122,1,MI,DC,11,122,3,218,42
122,1,MI,DC,12,125,3,218,37
122,1,MI,DC,13,136,3,218,38
122,1,MI,DC,14,151,3,218,39
122,1,MI,DC,15,165,3,218,43
122,1,MI,DC,16,174,3,218,49
122,1,MI,DC,17,187,3,218,51
122,1,MI,DC,18,198,4,218,47
122,1,MI,DC,19,206,5,218,41
122,1,MI,DC,20,218,7,218,44
123,1,RR,RCB,1,7,0,92,7
123,1,RR,RCB,2,14,0,92,14
123,1,RR,RCB,3,17,0,92,17
123,1,RR,RCB,4,20,0,92,20
123,1,RR,RCB,5,27,0,92,20
123,1,RR,RCB,6,31,1,92,17
123,1,RR,RCB,7,33,2,92,16
123,1,RR,RCB,8,39,3,92,19
123,1,RR,RCB,9,43,3,92,16
123,1,RR,RCB,10,45,3,92,14
123,1,RR,RCB,11,49,3,92,16
123,1,RR,RCB,12,62,3,92,23
123,1,RR,RCB,13,68,3,92,25
123,1,RR,RCB,14,75,3,92,30
123,1,RR,RCB,15,78,4,92,29
123,1,RR,RCB,16,80,4,92,18
123,1,RR,RCB,17,85,7,92,17
123,1,RR,RCB,18,88,7,92,13
123,1,RR,RCB,19,91,7,92,13
123,1,RR,RCB,20,92,10,92,12
124,1,DC,CSK,1,9,0,185,9
124,1,DC,CSK,2,19,0,185,19
124,1,DC,CSK,3,28,0,185,28
124,1,DC,CSK,4,36,1,185,36
124,1,DC,CSK,5,50,1,185,41
124,1,DC,CSK,6,52,1,185,33
124,1,DC,CSK,7,67,1,185,39
124,1,DC,CSK,8,79,1,185,43
124,1,DC,CSK,9,84,1,185,34
124,1,DC,CSK,10,89,1,185,37
124,1,DC,CSK,11,101,1,185,34
124,1,DC,CSK,12,105,3,185,26
124,1,DC,CSK,13,115,4,185,31
124,1,DC,CSK,14,127,4,185,38
124,1,DC,CSK,15,139,4,185,38
124,1,DC,CSK,16,144,4,185,39
124,1,DC,CSK,17,150,5,185,35
124,1,DC,CSK,18,159,5,185,32
124,1,DC,CSK,19,173,5,185,34
124,1,DC,CSK,20,185,6,185,41
125,1,RR,KKR,1,6,1,168,6
125,1,RR,KKR,2,14,1,168,14
125,1,RR,KKR,3,27,1,168,27
125,1,RR,KKR,4,36,1,168,36
125,1,RR,KKR,5,42,2,168,36
125,1,RR,KKR,6,56,2,168,42
125,1,RR,KKR,7,59,2,168,32
125,1,RR,KKR,8,67,2,168,31
125,1,RR,KKR,9,80,3,168,38
125,1,RR,KKR,10,92,3,168,36
125,1,RR,KKR,11,95,3,168,36
125,1,RR,KKR,12,103,3,168,36
125,1,RR,KKR,13,105,4,168,25
125,1,RR,KKR,14,117,4,168,25
125,1,RR,KKR,15,124,4,168,29
125,1,RR,KKR,16,135,4,168,32
125,1,RR,KKR,17,142,4,168,37
125,1,RR,KKR,18,145,6,168,28
125,1,RR,KKR,19,151,7,168,27
125,1,RR,KKR,20,168,7,168,33
126,1,MI,RCB,1,5,0,151,5
126,1,MI,RCB,2,11,1,151,11
126,1,MI,RCB,3,18,1,151,18
126,1,MI,RCB,4,32,1,151,32
126,1,MI,RCB,5,37,2,151,32
126,1,MI,RCB,6,45,2,151,34
126,1,MI,RCB,7,57,2,151,39
126,1,MI,RCB,8,62,2,151,30
126,1,MI,RCB,9,69,2,151,32
126,1,MI,RCB,10,74,3,151,29
126,1,MI,RCB,11,76,6,151,19
126,1,MI,RCB,12,80,6,151,18
126,1,MI,RCB,13,89,6,151,20
126,1,MI,RCB,14,91,6,151,17
126,1,MI,RCB,15,102,6,151,26
126,1,MI,RCB,16,108,6,151,28
126,1,MI,RCB,17,123,6,151,34
126,1,MI,RCB,18,127,8,151,36
126,1,MI,RCB,19,135,8,151,33
126,1,MI,RCB,20,151,9,151,43
127,1,KXIP,CSK,1,2,0,155,2
127,1,KXIP,CSK,2,13,0,155,13
127,1,KXIP,CSK,3,18,1,155,18
127,1,KXIP,CSK,4,21,1,155,21
127,1,KXIP,CSK,5,30,1,155,28
127,1,KXIP,CSK,6,38,1,155,25
127,1,KXIP,CSK,7,41,1,155,23
127,1,KXIP,CSK,8,54,1,155,33
127,1,KXIP,CSK,9,55,2,155,25
127,1,KXIP,CSK,10,59,3,155,21
127,1,KXIP,CSK,11,64,4,155,23
127,1,KXIP,CSK,12,78,4,155,24
127,1,KXIP,CSK,13,87,4,155,32
127,1,KXIP,CSK,14,92,4,155,33
127,1,KXIP,CSK,15,98,4,155,34
127,1,KXIP,CSK,16,107,4,155,29
127,1,KXIP,CSK,17,114,5,155,27
127,1,KXIP,CSK,18,122,5,155,30
127,1,KXIP,CSK,19,124,7,155,26
127,1,KXIP,CSK,20,136,8,155,29
127,1,KKR,MI,1,10,0,155,10
127,1,KKR,MI,2,11,0,155,11
127,1,KKR,MI,3,25,0,155,25
127,1,KKR,MI,4,29,0,155,29
127,1,KKR,MI,5,34,0,155,24
127,1,KKR,MI,6,41,0,155,30
127,1,KKR,MI,7,46,0,155,21
127,1,KKR,MI,8,56,0,155,27
127,1,KKR,MI,9,60,0,155,26
127,1,KKR,MI,10,67,0,155,26
127,1,KKR,MI,11,70,1,155,24
127,1,KKR,MI,12,74,1,155,18
127,1,KKR,MI,13,80,1,155,20
127,1,KKR,MI,14,93,1,155,26
127,1,KKR,MI,15,102,1,155,32
127,1,KKR,MI,16,118,1,155,44
127,1,KKR,MI,17,125,1,155,45
127,1,KKR,MI,18,139,1,155,46
127,1,KKR,MI,19,148,1,155,46
127,1,KKR,MI,20,155,3,155,37
128,1,RCB,CSK,1,2,0,171,2
128,1,RCB,CSK,2,8,0,171,8
128,1,RCB,CSK,3,17,0,171,17
128,1,RCB,CSK,4,19,0,171,19
128,1,RCB,CSK,5,29,1,171,27
128,1,RCB,CSK,6,38,1,171,30
128,1,RCB,CSK,7,52,1,171,35
128,1,RCB,CSK,8,59,2,171,40
128,1,RCB,CSK,9,61,2,171,32
128,1,RCB,CSK,10,67,3,171,29
128,1,RCB,CSK,11,75,3,171,23
128,1,RCB,CSK,12,86,3,171,27
128,1,RCB,CSK,13,94,3,171,33
128,1,RCB,CSK,14,99,3,171,32
128,1,RCB,CSK,15,104,3,171,29
128,1,RCB,CSK,16,110,4,171,24
128,1,RCB,CSK,17,119,5,171,25
128,1,RCB,CSK,18,130,5,171,31
128,1,RCB,CSK,19,154,5,171,50
128,1,RCB,CSK,20,171,5,171,61
129,1,RR,KXIP,1,8,0,183,8
129,1,RR,KXIP,2,17,0,183,17
129,1,RR,KXIP,3,30,0,183,30
129,1,RR,KXIP,4,37,1,183,37
129,1,RR,KXIP,5,49,1,183,41
129,1,RR,KXIP,6,53,1,183,36
129,1,RR,KXIP,7,60,1,183,30
129,1,RR,KXIP,8,63,2,183,26
129,1,RR,KXIP,9,77,2,183,28
129,1,RR,KXIP,10,87,2,183,34
129,1,RR,KXIP,11,94,2,183,34
129,1,RR,KXIP,12,100,2,183,37
129,1,RR,KXIP,13,111,3,183,34
129,1,RR,KXIP,14,123,3,183,36
129,1,RR,KXIP,15,133,3,183,39
129,1,RR,KXIP,16,144,3,183,44
129,1,RR,KXIP,17,147,3,183,36
129,1,RR,KXIP,18,160,3,183,37
129,1,RR,KXIP,19,170,3,183,37
129,1,RR,KXIP,20,183,5,183,39
130,1,CSK,MI,1,5,0,180,5
130,1,CSK,MI,2,22,0,180,22
130,1,CSK,MI,3,31,0,180,31
130,1,CSK,MI,4,36,1,180,36
130,1,CSK,MI,5,38,2,180,33
130,1,CSK,MI,6,51,2,180,29
130,1,CSK,MI,7,55,2,180,24
130,1,CSK,MI,8,61,2,180,25
130,1,CSK,MI,9,71,2,180,33
130,1,CSK,MI,10,85,2,180,34
130,1,CSK,MI,11,95,2,180,40
130,1,CSK,MI,12,101,2,180,40
130,1,CSK,MI,13,112,2,180,41
130,1,CSK,MI,14,120,2,180,35
130,1,CSK,MI,15,126,2,180,31
130,1,CSK,MI,16,136,2,180,35
130,1,CSK,MI,17,151,2,180,39
130,1,CSK,MI,18,161,2,180,41
130,1,CSK,MI,19,173,2,180,47
130,1,CSK,MI,20,180,2,180,44
131,1,KKR,KXIP,1,19,0,183,19
131,1,KKR,KXIP,2,27,0,183,27
131,1,KKR,KXIP,3,28,1,183,28
131,1,KKR,KXIP,4,33,1,183,33
131,1,KKR,KXIP,5,45,2,183,26
131,1,KKR,KXIP,6,50,2,183,23
131,1,KKR,KXIP,7,55,2,183,27
131,1,KKR,KXIP,8,56,2,183,23
131,1,KKR,KXIP,9,66,2,183,21
131,1,KKR,KXIP,10,75,2,183,25
131,1,KKR,KXIP,11,89,2,183,34
131,1,KKR,KXIP,12,101,2,183,45
131,1,KKR,KXIP,13,111,2,183,45
131,1,KKR,KXIP,14,124,2,183,49
131,1,KKR,KXIP,15,126,3,183,37
131,1,KKR,KXIP,16,130,4,183,29
131,1,KKR,KXIP,17,141,4,183,30
131,1,KKR,KXIP,18,153,4,183,29
131,1,KKR,KXIP,19,162,4,183,36
131,1,KKR,KXIP,20,183,5,183,53
132,1,DC,RCB,1,13,0,183,13
132,1,DC,RCB,2,29,0,183,29
132,1,DC,RCB,3,39,0,183,39
132,1,DC,RCB,4,48,1,183,48
132,1,DC,RCB,5,58,1,183,45
132,1,DC,RCB,6,64,2,183,35
132,1,DC,RCB,7,75,2,183,36
132,1,DC,RCB,8,79,2,183,31
132,1,DC,RCB,9,88,2,183,30
132,1,DC,RCB,10,95,2,183,31
132,1,DC,RCB,11,100,2,183,25
132,1,DC,RCB,12,103,3,183,24
132,1,DC,RCB,13,112,3,183,24
132,1,DC,RCB,14,116,3,183,21
132,1,DC,RCB,15,128,3,183,28
132,1,DC,RCB,16,134,3,183,31
132,1,DC,RCB,17,139,4,183,27
132,1,DC,RCB,18,153,4,183,37
132,1,DC,RCB,19,171,4,183,43
132,1,DC,RCB,20,183,4,183,49
133,1,RR,CSK,1,13,0,177,13
133,1,RR,CSK,2,23,0,177,23
133,1,RR,CSK,3,30,0,177,30
133,1,RR,CSK,4,47,1,177,47
133,1,RR,CSK,5,49,1,177,36
133,1,RR,CSK,6,58,1,177,35
133,1,RR,CSK,7,68,1,177,38
133,1,RR,CSK,8,73,1,177,26
133,1,RR,CSK,9,86,1,177,37
133,1,RR,CSK,10,96,1,177,38
133,1,RR,CSK,11,100,2,177,32
133,1,RR,CSK,12,111,2,177,38
133,1,RR,CSK,13,118,3,177,32
133,1,RR,CSK,14,125,3,177,29
133,1,RR,CSK,15,129,3,177,29
133,1,RR,CSK,16,135,3,177,24
133,1,RR,CSK,17,150,3,177,32
133,1,RR,CSK,18,160,4,177,35
133,1,RR,CSK,19,170,5,177,41
133,1,RR,CSK,20,177,8,177,42
134,1,DC,KKR,1,9,1,177,9
134,1,DC,KKR,2,21,2,177,21
134,1,DC,KKR,3,38,3,177,38
134,1,DC,KKR,4,45,3,177,45
134,1,DC,KKR,5,56,3,177,47
134,1,DC,KKR,6,62,3,177,41
134,1,DC,KKR,7,66,3,177,28
134,1,DC,KKR,8,75,3,177,30
134,1,DC,KKR,9,82,3,177,26
134,1,DC,KKR,10,91,3,177,29
134,1,DC,KKR,11,97,3,177,31
134,1,DC,KKR,12,105,3,177,30
134,1,DC,KKR,13,110,3,177,28
134,1,DC,KKR,14,128,3,177,37
134,1,DC,KKR,15,135,3,177,38
134,1,DC,KKR,16,139,3,177,34
134,1,DC,KKR,17,145,3,177,35
134,1,DC,KKR,18,149,3,177,21
134,1,DC,KKR,19,165,3,177,30
134,1,DC,KKR,20,177,4,177,38
135,1,KXIP,MI,1,5,0,163,5
135,1,KXIP,MI,2,14,1,163,14
135,1,KXIP,MI,3,25,1,163,25
135,1,KXIP,MI,4,34,1,163,34
135,1,KXIP,MI,5,41,2,163,36
135,1,KXIP,MI,6,48,2,163,34
135,1,KXIP,MI,7,55,2,163,30
135,1,KXIP,MI,8,63,2,163,29
135,1,KXIP,MI,9,76,2,163,35
135,1,KXIP,MI,10,85,2,163,37
135,1,KXIP,MI,11,91,3,163,36
135,1,KXIP,MI,12,95,4,163,32
135,1,KXIP,MI,13,101,4,163,25
135,1,KXIP,MI,14,111,4,163,26
135,1,KXIP,MI,15,118,4,163,27
135,1,KXIP,MI,16,124,6,163,29
135,1,KXIP,MI,17,133,7,163,32
135,1,KXIP,MI,18,139,8,163,28
135,1,KXIP,MI,19,150,9,163,32
135,1,KXIP,MI,20,163,10,163,39
136,1,RCB,CSK,1,2,0,161,2
136,1,RCB,CSK,2,11,0,161,11
136,1,RCB,CSK,3,17,1,161,17
136,1,RCB,CSK,4,28,1,161,28
136,1,RCB,CSK,5,33,1,161,31
136,1,RCB,CSK,6,52,1,161,41
136,1,RCB,CSK,7,55,2,161,38
136,1,RCB,CSK,8,59,2,161,31
136,1,RCB,CSK,9,67,2,161,34
136,1,RCB,CSK,10,80,2,161,28
136,1,RCB,CSK,11,86,2,161,31
136,1,RCB,CSK,12,94,2,161,35
136,1,RCB,CSK,13,104,2,161,37
136,1,RCB,CSK,14,115,2,161,35
136,1,RCB,CSK,15,117,2,161,31
136,1,RCB,CSK,16,117,4,161,23
136,1,RCB,CSK,17,124,4,161,20
136,1,RCB,CSK,18,132,4,161,17
136,1,RCB,CSK,19,150,4,161,33
136,1,RCB,CSK,20,161,4,161,44
137,1,DC,RR,1,11,0,188,11
137,1,DC,RR,2,15,0,188,15
137,1,DC,RR,3,24,0,188,24
137,1,DC,RR,4,32,2,188,32
137,1,DC,RR,5,45,2,188,34
137,1,DC,RR,6,52,3,188,37
137,1,DC,RR,7,58,3,188,34
137,1,DC,RR,8,66,3,188,34
137,1,DC,RR,9,70,4,188,25
137,1,DC,RR,10,79,4,188,27
137,1,DC,RR,11,86,4,188,28
137,1,DC,RR,12,91,4,188,25
137,1,DC,RR,13,100,4,188,30
137,1,DC,RR,14,111,4,188,32
137,1,DC,RR,15,120,4,188,34
137,1,DC,RR,16,131,4,188,40
137,1,DC,RR,17,148,5,188,48
137,1,DC,RR,18,168,5,188,57
137,1,DC,RR,19,177,5,188,57
137,1,DC,RR,20,188,6,188,57
138,1,KXIP,RCB,1,1,0,181,1
138,1,KXIP,RCB,2,8,1,181,8
138,1,KXIP,RCB,3,17,1,181,17
138,1,KXIP,RCB,4,30,1,181,30
138,1,KXIP,RCB,5,36,1,181,35
138,1,KXIP,RCB,6,41,1,181,33
138,1,KXIP,RCB,7,46,1,181,29
138,1,KXIP,RCB,8,60,1,181,30
138,1,KXIP,RCB,9,66,2,181,30
138,1,KXIP,RCB,10,74,2,181,33
138,1,KXIP,RCB,11,84,2,181,38
138,1,KXIP,RCB,12,88,3,181,28
138,1,KXIP,RCB,13,97,3,181,31
138,1,KXIP,RCB,14,105,3,181,31
138,1,KXIP,RCB,15,119,3,181,35
138,1,KXIP,RCB,16,132,3,181,44
138,1,KXIP,RCB,17,140,3,181,43
138,1,KXIP,RCB,18,152,4,181,47
138,1,KXIP,RCB,19,163,4,181,44
138,1,KXIP,RCB,20,181,5,181,49
139,1,CSK,RR,1,8,0,246,8
139,1,CSK,RR,2,23,0,246,23
139,1,CSK,RR,3,31,0,246,31
139,1,CSK,RR,4,37,0,246,37
139,1,CSK,RR,5,50,0,246,42
139,1,CSK,RR,6,66,1,246,43
139,1,CSK,RR,7,77,1,246,46
139,1,CSK,RR,8,82,1,246,45
139,1,CSK,RR,9,89,2,246,39
139,1,CSK,RR,10,91,2,246,25
139,1,CSK,RR,11,97,2,246,20
139,1,CSK,RR,12,113,2,246,31
139,1,CSK,RR,13,129,2,246,40
139,1,CSK,RR,14,151,2,246,60
139,1,CSK,RR,15,170,2,246,73
139,1,CSK,RR,16,196,2,246,83
139,1,CSK,RR,17,208,2,246,79
139,1,CSK,RR,18,226,2,246,75
139,1,CSK,RR,19,235,2,246,65
139,1,CSK,RR,20,246,5,246,50
140,1,KKR,KXIP,1,9,0,200,9
140,1,KKR,KXIP,2,17,0,200,17
140,1,KKR,KXIP,3,25,0,200,25
140,1,KKR,KXIP,4,31,0,200,31
140,1,KKR,KXIP,5,46,0,200,37
140,1,KKR,KXIP,6,53,0,200,36
140,1,KKR,KXIP,7,55,0,200,30
140,1,KKR,KXIP,8,58,1,200,27
140,1,KKR,KXIP,9,62,1,200,16
140,1,KKR,KXIP,10,69,1,200,16
140,1,KKR,KXIP,11,78,1,200,23
140,1,KKR,KXIP,12,89,1,200,31
140,1,KKR,KXIP,13,122,1,200,60
140,1,KKR,KXIP,14,133,1,200,64
140,1,KKR,KXIP,15,149,1,200,71
140,1,KKR,KXIP,16,159,2,200,70
140,1,KKR,KXIP,17,165,2,200,43
140,1,KKR,KXIP,18,178,2,200,45
140,1,KKR,KXIP,19,188,3,200,39
140,1,KKR,KXIP,20,200,3,200,41
141,1,DC,RCB,1,2,0,184,2
141,1,DC,RCB,2,11,0,184,11
141,1,DC,RCB,3,25,0,184,25
141,1,DC,RCB,4,35,0,184,35
141,1,DC,RCB,5,48,1,184,46
141,1,DC,RCB,6,54,2,184,43
141,1,DC,RCB,7,57,2,184,32
141,1,DC,RCB,8,65,2,184,30
141,1,DC,RCB,9,79,2,184,31
141,1,DC,RCB,10,89,3,184,35
141,1,DC,RCB,11,92,4,184,35
141,1,DC,RCB,12,111,4,184,46
141,1,DC,RCB,13,115,4,184,36
141,1,DC,RCB,14,122,4,184,33
141,1,DC,RCB,15,125,5,184,33
141,1,DC,RCB,16,138,5,184,27
141,1,DC,RCB,17,145,5,184,30
141,1,DC,RCB,18,154,5,184,32
141,1,DC,RCB,19,173,5,184,48
141,1,DC,RCB,20,184,5,184,46
142,1,CSK,MI,1,6,0,165,6
142,1,CSK,MI,2,12,0,165,12
142,1,CSK,MI,3,24,0,165,24
142,1,CSK,MI,4,27,1,165,27
142,1,CSK,MI,5,35,1,165,29
142,1,CSK,MI,6,42,1,165,30
142,1,CSK,MI,7,53,1,165,29
142,1,CSK,MI,8,60,1,165,33
142,1,CSK,MI,9,70,2,165,35
142,1,CSK,MI,10,85,2,165,43
142,1,CSK,MI,11,96,2,165,43
142,1,CSK,MI,12,105,2,165,45
142,1,CSK,MI,13,111,2,165,41
142,1,CSK,MI,14,119,4,165,34
142,1,CSK,MI,15,124,4,165,28
142,1,CSK,MI,16,128,4,165,23
142,1,CSK,MI,17,135,4,165,24
142,1,CSK,MI,18,141,4,165,22
142,1,CSK,MI,19,152,4,165,28
142,1,CSK,MI,20,165,4,165,37
143,1,KXIP,RR,1,13,0,153,13
143,1,KXIP,RR,2,23,0,153,23
143,1,KXIP,RR,3,28,0,153,28
143,1,KXIP,RR,4,30,1,153,30
143,1,KXIP,RR,5,42,1,153,29
143,1,KXIP,RR,6,52,1,153,29
143,1,KXIP,RR,7,58,2,153,30
143,1,KXIP,RR,8,63,2,153,33
143,1,KXIP,RR,9,79,2,153,37
143,1,KXIP,RR,10,86,2,153,34
143,1,KXIP,RR,11,103,2,153,45
143,1,KXIP,RR,12,109,4,153,46
143,1,KXIP,RR,13,112,4,153,33
143,1,KXIP,RR,14,117,4,153,31
143,1,KXIP,RR,15,126,4,153,23
143,1,KXIP,RR,16,132,5,153,23
143,1,KXIP,RR,17,134,5,153,22
143,1,KXIP,RR,18,141,5,153,24
143,1,KXIP,RR,19,147,5,153,21
143,1,KXIP,RR,20,153,6,153,21
144,1,KKR,DC,1,7,0,181,7
144,1,KKR,DC,2,22,0,181,22
144,1,KKR,DC,3,32,0,181,32
144,1,KKR,DC,4,38,0,181,38
144,1,KKR,DC,5,41,0,181,34
144,1,KKR,DC,6,50,0,181,28
144,1,KKR,DC,7,65,0,181,33
144,1,KKR,DC,8,73,0,181,35
144,1,KKR,DC,9,77,0,181,36
144,1,KKR,DC,10,88,0,181,38
144,1,KKR,DC,11,100,1,181,35
144,1,KKR,DC,12,104,2,181,31
144,1,KKR,DC,13,110,2,181,33
144,1,KKR,DC,14,118,3,181,30
144,1,KKR,DC,15,126,3,181,26
144,1,KKR,DC,16,130,3,181,26
144,1,KKR,DC,17,139,3,181,29
144,1,KKR,DC,18,154,3,181,36
144,1,KKR,DC,19,167,3,181,41
144,1,KKR,DC,20,181,3,181,51
145,1,MI,KXIP,1,7,0,154,7
145,1,MI,KXIP,2,8,1,154,8
145,1,MI,KXIP,3,16,1,154,16
145,1,MI,KXIP,4,31,1,154,31
145,1,MI,KXIP,5,45,1,154,38
145,1,MI,KXIP,6,51,2,154,43
145,1,MI,KXIP,7,57,2,154,41
145,1,MI,KXIP,8,60,3,154,29
145,1,MI,KXIP,9,66,3,154,21
145,1,MI,KXIP,10,74,4,154,23
145,1,MI,KXIP,11,80,4,154,23
145,1,MI,KXIP,12,87,4,154,27
145,1,MI,KXIP,13,92,4,154,26
145,1,MI,KXIP,14,97,5,154,23
145,1,MI,KXIP,15,109,5,154,29
145,1,MI,KXIP,16,118,5,154,31
145,1,MI,KXIP,17,127,5,154,35
145,1,MI,KXIP,18,135,6,154,38
145,1,MI,KXIP,19,150,6,154,41
145,1,MI,KXIP,20,154,9,154,36
146,1,KKR,RCB,1,7,0,160,7
146,1,KKR,RCB,2,12,0,160,12
146,1,KKR,RCB,3,21,0,160,21
146,1,KKR,RCB,4,30,0,160,30
146,1,KKR,RCB,5,51,0,160,44
146,1,KKR,RCB,6,61,1,160,49
146,1,KKR,RCB,7,72,1,160,51
146,1,KKR,RCB,8,76,1,160,46
146,1,KKR,RCB,9,82,1,160,31
146,1,KKR,RCB,10,83,1,160,22
146,1,KKR,RCB,11,101,1,160,29
146,1,KKR,RCB,12,103,2,160,27
146,1,KKR,RCB,13,105,3,160,23
146,1,KKR,RCB,14,121,4,160,38
146,1,KKR,RCB,15,124,4,160,23
146,1,KKR,RCB,16,133,4,160,30
146,1,KKR,RCB,17,136,5,160,31
146,1,KKR,RCB,18,140,6,160,19
146,1,KKR,RCB,19,155,7,160,31
146,1,KKR,RCB,20,160,9,160,27
147,1,DC,KXIP,1,4,0,111,4
147,1,DC,KXIP,2,19,1,111,19
147,1,DC,KXIP,3,29,1,111,29
147,1,DC,KXIP,4,41,2,111,41
147,1,DC,KXIP,5,44,3,111,40
147,1,DC,KXIP,6,45,3,111,26
147,1,DC,KXIP,7,53,3,111,24
147,1,DC,KXIP,8,56,4,111,15
147,1,DC,KXIP,9,58,4,111,14
147,1,DC,KXIP,10,63,5,111,18
147,1,DC,KXIP,11,68,5,111,15
147,1,DC,KXIP,12,70,5,111,14
147,1,DC,KXIP,13,75,5,111,17
147,1,DC,KXIP,14,79,6,111,16
147,1,DC,KXIP,15,81,7,111,13
147,1,DC,KXIP,16,88,8,111,18
147,1,DC,KXIP,17,96,8,111,21
147,1,DC,KXIP,18,103,8,111,24
147,1,DC,KXIP,19,107,9,111,26
147,1,DC,KXIP,20,111,10,111,23
148,1,MI,RR,1,11,0,174,11
148,1,MI,RR,2,12,2,174,12
148,1,MI,RR,3,24,2,174,24
148,1,MI,RR,4,34,3,174,34
148,1,MI,RR,5,41,3,174,30
148,1,MI,RR,6,47,3,174,35
148,1,MI,RR,7,53,3,174,29
148,1,MI,RR,8,63,3,174,29
148,1,MI,RR,9,68,3,174,27
148,1,MI,RR,10,73,3,174,26
148,1,MI,RR,11,77,3,174,24
148,1,MI,RR,12,91,3,174,28
148,1,MI,RR,13,96,4,174,28
148,1,MI,RR,14,101,4,174,28
148,1,MI,RR,15,106,4,174,29
148,1,MI,RR,16,115,4,174,24
148,1,MI,RR,17,130,4,174,34
148,1,MI,RR,18,143,5,174,42
148,1,MI,RR,19,154,5,174,48
148,1,MI,RR,20,174,5,174,59
149,1,MI,DC,1,8,0,183,8
149,1,MI,DC,2,16,0,183,16
149,1,MI,DC,3,22,0,183,22
149,1,MI,DC,4,35,0,183,35
149,1,MI,DC,5,40,0,183,32
149,1,MI,DC,6,44,1,183,28
149,1,MI,DC,7,54,1,183,32
149,1,MI,DC,8,57,1,183,22
149,1,MI,DC,9,64,1,183,24
